"ISOcode","cancer_type","distribution_method","n_age_groups","lifetime_risk","lifetime_risk_percent","variance","std_error","std_error_percent","ci_lower","ci_upper","ci_lower_percent","ci_upper_percent","note"
104,"colorectum","Poisson",16,0.0197514095397264,1.975141,1.50546260629263e-07,0.000388002913171104,0.0388,0.018990923829911,0.0205118952495417,1.899092,2.05119,"Success"
84,"colorectum","Poisson",16,0.0188827128179747,1.888271,3.26461631272359e-05,0.00571368209889524,0.571368,0.00768389590414005,0.0300815297318094,0.76839,3.008153,"Success"
404,"colorectum","Poisson",16,0.0178456466023212,1.784565,1.90368136415879e-07,0.000436311971433147,0.043631,0.0169904751383122,0.0187008180663301,1.699048,1.870082,"Success"
144,"colorectum","Poisson",16,0.0172570654463814,1.725707,2.02199025813553e-07,0.00044966545988496,0.044967,0.0163757211450069,0.0181384097477559,1.637572,1.813841,"Success"
417,"colorectum","Poisson",16,0.0168120493125417,1.681205,1.27918942870147e-06,0.00113101256787954,0.113101,0.0145952646794978,0.0190288339455856,1.459526,1.902883,"Success"
626,"colorectum","Poisson",16,0.0161097704050596,1.610977,7.39131810079571e-06,0.00271869786861205,0.27187,0.0107811225825799,0.0214384182275392,1.078112,2.143842,"Success"
368,"colorectum","Poisson",16,0.0159932591389479,1.599326,3.08202043128297e-07,0.000555159475401706,0.055516,0.0149051465671606,0.0170813717107353,1.490515,1.708137,"Success"
716,"colorectum","Poisson",16,0.0159895994731166,1.59896,6.47382686638022e-07,0.000804600948693215,0.08046,0.0144125816136779,0.0175666173325553,1.441258,1.756662,"Success"
706,"colorectum","Poisson",16,0.0153338761938298,1.533388,8.7775854875836e-07,0.000936887692713678,0.093689,0.013497576316111,0.0171701760715486,1.349758,1.717018,"Success"
496,"colorectum","Poisson",16,0.015333193417938,1.533319,2.22844309391941e-06,0.00149279707057571,0.14928,0.0124073111596096,0.0182590756762663,1.240731,1.825908,"Success"
68,"colorectum","Poisson",16,0.0152015675367209,1.520157,5.5316958511438e-07,0.00074375371267267,0.074375,0.0137438102598825,0.0166593248135594,1.374381,1.665932,"Success"
204,"colorectum","Poisson",16,0.0148445810362864,1.484458,1.11247445499835e-06,0.00105473904592479,0.105474,0.0127772925062738,0.016911869566299,1.277729,1.691187,"Success"
860,"colorectum","Poisson",16,0.0146261497447694,1.462615,1.41782973822941e-07,0.000376540799679053,0.037654,0.0138881297773985,0.0153641697121404,1.388813,1.536417,"Success"
231,"colorectum","Poisson",16,0.0144056494357608,1.440565,8.36751663780681e-08,0.00028926660086859,0.028927,0.0138386868980584,0.0149726119734632,1.383869,1.497261,"Success"
466,"colorectum","Poisson",16,0.0136037120630634,1.360371,5.78783018947516e-07,0.000760777903824444,0.076078,0.0121125873715675,0.0150948367545594,1.211259,1.509484,"Success"
887,"colorectum","Poisson",16,0.013423233988196,1.342323,2.75338507558884e-07,0.000524727079117215,0.052473,0.0123947689131263,0.0144516990632658,1.239477,1.44517,"Success"
516,"colorectum","Poisson",16,0.0129793706820618,1.297937,2.3024823332165e-06,0.0015173932691351,0.151739,0.0100052798745571,0.0159534614895666,1.000528,1.595346,"Success"
232,"colorectum","Poisson",16,0.012878938104892,1.287894,2.22416502998112e-06,0.00149136348016877,0.149136,0.00995586568376118,0.0158020105260228,0.995587,1.580201,"Success"
