"ISOcode","cancer_type","distribution_method","n_age_groups","lifetime_risk","lifetime_risk_percent","variance","std_error","std_error_percent","ci_lower","ci_upper","ci_lower_percent","ci_upper_percent","note"
232,"lip-oral-cavity","Poisson",18,0.00235587751811188,0.235588,2.02875428690104e-07,0.000450416949825497,0.045042,0.00147306029645391,0.00323869473976985,0.147306,0.323869,"Success"
760,"lip-oral-cavity","Poisson",18,0.00235323572066705,0.235324,6.60693465188413e-08,0.000257039581618943,0.025704,0.00184943814069392,0.00285703330064018,0.184944,0.285703,"Success"
368,"lip-oral-cavity","Poisson",18,0.0022856115192123,0.228561,4.9352117787243e-08,0.000222153365464588,0.022215,0.00185019092290171,0.00272103211552289,0.185019,0.272103,"Success"
434,"lip-oral-cavity","Poisson",18,0.0022403529299972,0.224035,1.50188284539753e-07,0.000387541332685628,0.038754,0.00148077191793337,0.00299993394206104,0.148077,0.299993,"Success"
226,"lip-oral-cavity","Poisson",18,0.00223790049047499,0.22379,4.29403037315098e-07,0.000655288514560646,0.065529,0.000953535001936125,0.00352226597901386,0.095354,0.352227,"Success"
566,"lip-oral-cavity","Poisson",18,0.00217101283758616,0.217101,7.11229898248519e-09,8.43344471878792e-05,0.008433,0.00200571732109792,0.0023363083540744,0.200572,0.233631,"Success"
882,"lip-oral-cavity","Poisson",18,0.00213903751030349,0.213904,1.60260530782819e-06,0.00126594048352527,0.126594,0,0.00462028085801301,0,0.462028,"Success"
716,"lip-oral-cavity","Poisson",18,0.00212381937815155,0.212382,7.62259660121344e-08,0.000276090503299433,0.027609,0.00158268199168466,0.00266495676461844,0.158268,0.266496,"Success"
262,"lip-oral-cavity","Poisson",18,0.00210325704590641,0.210326,4.25966272744653e-07,0.00065266091712669,0.065266,0.000824041648338095,0.00338247244347472,0.082404,0.338247,"Success"
231,"lip-oral-cavity","Poisson",18,0.00204525816166656,0.204526,9.26359261817736e-09,9.62475590245143e-05,0.009625,0.00185661294597851,0.0022339033773546,0.185661,0.22339,"Success"
204,"lip-oral-cavity","Poisson",18,0.00202382609633754,0.202383,1.38382239818837e-07,0.00037199763415758,0.0372,0.00129471073338868,0.0027529414592864,0.129471,0.275294,"Success"
275,"lip-oral-cavity","Poisson",18,0.00200520866945207,0.200521,1.67117509469617e-07,0.000408800084967723,0.04088,0.00120396050291533,0.0028064568359888,0.120396,0.280646,"Success"
548,"lip-oral-cavity","Poisson",18,0.00198817154647502,0.198817,8.29848540286712e-07,0.000910960229805183,0.091096,0.000202689496056864,0.00377365359689318,0.020269,0.377365,"Success"
180,"lip-oral-cavity","Poisson",18,0.00197937029248943,0.197937,1.84277893130945e-08,0.000135748993782991,0.013575,0.00171330226467477,0.00224543832030409,0.17133,0.224544,"Success"
854,"lip-oral-cavity","Poisson",18,0.00196558371227499,0.196558,2.31231032459202e-08,0.000152062826640571,0.015206,0.00166754057205947,0.00226362685249051,0.166754,0.226363,"Success"
430,"lip-oral-cavity","Poisson",18,0.00194047193336977,0.194047,3.23687706737348e-07,0.000568935591027094,0.056894,0.000825358174956666,0.00305558569178287,0.082536,0.305559,"Success"
626,"lip-oral-cavity","Poisson",18,0.00190676605845976,0.190677,4.03893127816005e-07,0.000635525867149406,0.063553,0.00066113535884692,0.00315239675807259,0.066114,0.31524,"Success"
768,"lip-oral-cavity","Poisson",18,0.00189940918945237,0.189941,2.18386120333214e-07,0.000467318007713392,0.046732,0.000983465894334121,0.00281535248457062,0.098347,0.281535,"Success"
384,"lip-oral-cavity","Poisson",18,0.00189568089421353,0.189568,5.01980127446701e-08,0.000224049130202887,0.022405,0.00145654459901587,0.00233481718941119,0.145654,0.233482,"Success"
454,"lip-oral-cavity","Poisson",18,0.00187336713056811,0.187337,3.44422329355409e-08,0.000185586187351163,0.018559,0.00150961820335984,0.00223711605777639,0.150962,0.223712,"Success"
508,"lip-oral-cavity","Poisson",18,0.00168355556980479,0.168356,4.27623736501686e-08,0.000206790651747531,0.020679,0.00127824589237963,0.00208886524722995,0.127825,0.208887,"Success"
408,"lip-oral-cavity","Poisson",18,0.00167243241458371,0.167243,1.41391664147655e-08,0.000118908226859059,0.011891,0.00143937228993995,0.00190549253922747,0.143937,0.190549,"Success"
12,"lip-oral-cavity","Poisson",18,0.00166491128412099,0.166491,1.67196513103838e-08,0.000129304490681429,0.01293,0.00141147448238538,0.00191834808585659,0.141147,0.191835,"Success"
646,"lip-oral-cavity","Poisson",18,0.00163059979687548,0.16306,6.60734559809868e-08,0.000257047575326022,0.025705,0.00112678654923648,0.00213441304451449,0.112679,0.213441,"Success"
254,"lip-oral-cavity","Poisson",17,0.00160219829068586,0.16022,7.22177690332639e-07,0.000849810384928685,0.084981,0,0.00326782664514608,0,0.326783,"Success"
288,"lip-oral-cavity","Poisson",18,0.00147346285278414,0.147346,2.31439360846656e-08,0.000152131311979703,0.015213,0.00117528548130392,0.00177164022426436,0.117529,0.177164,"Success"
558,"lip-oral-cavity","Poisson",18,0.00144362142492311,0.144362,1.40615488347851e-07,0.000374987317582677,0.037499,0.000708646282461062,0.00217859656738515,0.070865,0.21786,"Success"
324,"lip-oral-cavity","Poisson",18,0.00143093462337642,0.143093,5.26438155867753e-08,0.000229442401457916,0.022944,0.000981227516518906,0.00188064173023394,0.098123,0.188064,"Success"
44,"lip-oral-cavity","Poisson",18,0.00134526266787845,0.134526,3.20841153949778e-07,0.000566428419087335,0.056643,0.000235062966467278,0.00245546236928963,0.023506,0.245546,"Success"
68,"lip-oral-cavity","Poisson",18,0.00130602895114206,0.130603,3.34739799207172e-08,0.000182958956929463,0.018296,0.000947429395560315,0.00166462850672381,0.094743,0.166463,"Success"
462,"lip-oral-cavity","Poisson",18,0.00129521309603043,0.129521,5.23199731365487e-07,0.00072332546710695,0.072333,0,0.00271293101156005,0,0.271293,"Success"
624,"lip-oral-cavity","Poisson",18,0.00124410111912459,0.12441,1.70843513941746e-07,0.000413332207723697,0.041333,0.000433969991986145,0.00205423224626304,0.043397,0.205423,"Success"
140,"lip-oral-cavity","Poisson",18,0.000916327347282489,0.091633,3.1647795476025e-08,0.000177898272830359,0.01779,0.000567646732534985,0.00126500796202999,0.056765,0.126501,"Success"
178,"lip-oral-cavity","Poisson",18,0.000689902478097571,0.06899,3.17671338828626e-08,0.00017823336916207,0.017823,0.000340565074539915,0.00103923988165523,0.034057,0.103924,"Success"
96,"lip-oral-cavity","Poisson",18,0.000506725775727433,0.050673,1.50935698458375e-07,0.000388504438145016,0.03885,0,0.00126819447449167,0,0.126819,"Success"
270,"lip-oral-cavity","Poisson",18,0.00027502376276189,0.027502,1.70659857515204e-08,0.000130636846837025,0.013064,1.89755429613204e-05,0.000531071982562459,0.001898,0.053107,"Success"
694,"lip-oral-cavity","Poisson",18,3.35687579080369e-05,0.003357,6.10140124914877e-10,2.47010146535497e-05,0.00247,0,8.19827466289943e-05,0,0.008198,"Success"
84,"lip-oral-cavity","Poisson",18,0,0,0,0,0,0,0,0,0,"Success"
678,"lip-oral-cavity","Poisson",18,0,0,0,0,0,0,0,0,0,"Success"
