"LocationId","AgeStart","AgeEnd","Value"
674,85,999,157
678,0,4,92
678,5,9,16
678,10,14,16
678,15,19,35
678,20,24,39
678,25,29,35
678,30,34,37
678,35,39,51
678,40,44,64
678,45,49,74
678,50,54,88
678,55,59,105
678,60,64,120
678,65,69,127
678,70,74,122
678,75,79,132
678,80,84,146
678,85,999,132
682,0,4,4378
682,5,9,489
682,10,14,498
682,15,19,991
682,20,24,1098
682,25,29,1278
682,30,34,1737
682,35,39,3012
682,40,44,5662
682,45,49,8353
682,50,54,10353
682,55,59,11107
682,60,64,10800
682,65,69,8504
682,70,74,6491
682,75,79,7361
682,80,84,9679
682,85,999,11354
686,0,4,19909
686,5,9,2616
686,10,14,1713
686,15,19,2202
686,20,24,2663
686,25,29,2508
686,30,34,2700
686,35,39,2857
686,40,44,3296
686,45,49,3657
686,50,54,4352
686,55,59,5079
686,60,64,6337
686,65,69,7796
686,70,74,9014
686,75,79,9881
686,80,84,8208
686,85,999,5210
688,0,4,388
688,5,9,30
688,10,14,21
688,15,19,49
688,20,24,92
688,25,29,141
688,30,34,238
688,35,39,542
688,40,44,944
688,45,49,1697
688,50,54,2736
688,55,59,4979
688,60,64,8293
688,65,69,14393
688,70,74,21751
688,75,79,22943
688,80,84,25666
688,85,999,33301
690,0,4,23
690,5,9,4
690,10,14,0
690,15,19,5
690,20,24,11
690,25,29,15
690,30,34,20
690,35,39,20
690,40,44,31
690,45,49,44
690,50,54,56
690,55,59,75
690,60,64,89
690,65,69,104
690,70,74,89
690,75,79,108
690,80,84,100
690,85,999,158
694,0,4,26130
694,5,9,2159
694,10,14,1363
694,15,19,1832
694,20,24,2018
694,25,29,1764
694,30,34,1732
694,35,39,1917
694,40,44,2189
694,45,49,2579
694,50,54,3133
694,55,59,3743
694,60,64,4536
694,65,69,5070
694,70,74,5462
694,75,79,5182
694,80,84,3582
694,85,999,2352
702,0,4,92
702,5,9,16
702,10,14,29
702,15,19,50
702,20,24,83
702,25,29,103
702,30,34,140
702,35,39,207
702,40,44,358
702,45,49,648
702,50,54,1063
702,55,59,1764
702,60,64,2648
702,65,69,3571
702,70,74,4000
702,75,79,3470
702,80,84,4394
702,85,999,9228
703,0,4,320
703,5,9,29
703,10,14,36
703,15,19,80
703,20,24,125
703,25,29,206
703,30,34,357
703,35,39,561
703,40,44,959
703,45,49,1617
703,50,54,2160
703,55,59,3639
703,60,64,5803
703,65,69,8690
703,70,74,10673
703,75,79,9983
703,80,84,10742
703,85,999,16487
704,0,4,30705
704,5,9,6308
704,10,14,4424
704,15,19,7573
704,20,24,10503
704,25,29,13191
704,30,34,14677
704,35,39,16401
704,40,44,20488
704,45,49,24378
704,50,54,31163
704,55,59,39421
704,60,64,58324
704,65,69,72008
704,70,74,74457
704,75,79,72135
704,80,84,80488
704,85,999,136483
705,0,4,46
705,5,9,12
705,10,14,11
705,15,19,24
705,20,24,32
705,25,29,38
705,30,34,69
705,35,39,96
705,40,44,200
705,45,49,295
705,50,54,437
705,55,59,775
705,60,64,1255
705,65,69,2038
705,70,74,2616
705,75,79,2638
705,80,84,3709
705,85,999,8655
706,0,4,81056
706,5,9,10701
706,10,14,5107
706,15,19,6078
706,20,24,7091
706,25,29,6192
706,30,34,5332
706,35,39,5492
706,40,44,5646
706,45,49,5705
706,50,54,6525
706,55,59,7293
706,60,64,8776
706,65,69,10020
706,70,74,9580
706,75,79,7585
706,80,84,5813
706,85,999,4048
710,0,4,41650
710,5,9,3135
710,10,14,3526
710,15,19,7039
710,20,24,12965
710,25,29,22419
710,30,34,30773
710,35,39,33745
710,40,44,31243
710,45,49,34820
710,50,54,53423
710,55,59,61213
710,60,64,54746
710,65,69,62184
710,70,74,66960
710,75,79,58127
710,80,84,42656
710,85,999,58173
716,0,4,25364
716,5,9,2746
716,10,14,2066
716,15,19,3467
716,20,24,4954
716,25,29,5462
716,30,34,6603
716,35,39,9261
716,40,44,9166
716,45,49,8581
716,50,54,7655
716,55,59,7146
716,60,64,9113
716,65,69,11508
716,70,74,10666
716,75,79,8289
716,80,84,5925
716,85,999,7001
724,0,4,1073
724,5,9,127
724,10,14,192
724,15,19,403
724,20,24,620
724,25,29,684
724,30,34,1023
724,35,39,1651
724,40,44,3052
724,45,49,5697
724,50,54,9769
724,55,59,15710
724,60,64,22877
724,65,69,27929
724,70,74,36451
724,75,79,49666
724,80,84,61282
724,85,999,215917
728,0,4,31473
728,5,9,10424
728,10,14,5108
728,15,19,5336
728,20,24,4794
728,25,29,3491
728,30,34,3341
728,35,39,4168
728,40,44,4933
728,45,49,5226
728,50,54,5402
728,55,59,5456
728,60,64,6036
728,65,69,6298
728,70,74,6292
728,75,79,5605
728,80,84,3706
728,85,999,1864
729,0,4,82974
729,5,9,12257
729,10,14,6888
729,15,19,8801
729,20,24,11169
729,25,29,10762
729,30,34,10444
729,35,39,10403
729,40,44,10392
729,45,49,9723
729,50,54,11408
729,55,59,13397
729,60,64,19082
729,65,69,24346
729,70,74,24093
729,75,79,18827
729,80,84,13056
729,85,999,12490
732,0,4,290
732,5,9,26
732,10,14,20
732,15,19,32
732,20,24,44
732,25,29,53
732,30,34,75
732,35,39,103
732,40,44,131
732,45,49,170
732,50,54,220
732,55,59,274
732,60,64,347
732,65,69,418
732,70,74,426
732,75,79,368
732,80,84,269
732,85,999,231
740,0,4,190
740,5,9,10
740,10,14,14
740,15,19,33
740,20,24,49
740,25,29,66
740,30,34,90
740,35,39,125
740,40,44,158
740,45,49,236
740,50,54,356
740,55,59,499
740,60,64,555
740,65,69,577
740,70,74,533
740,75,79,564
740,80,84,541
740,85,999,718
748,0,4,1466
748,5,9,150
748,10,14,131
748,15,19,259
748,20,24,394
748,25,29,584
748,30,34,784
748,35,39,935
748,40,44,919
748,45,49,874
748,50,54,922
748,55,59,984
748,60,64,1100
748,65,69,1170
748,70,74,1042
748,75,79,770
748,80,84,563
748,85,999,521
752,0,4,272
752,5,9,33
752,10,14,44
752,15,19,131
752,20,24,238
752,25,29,323
752,30,34,428
752,35,39,451
752,40,44,509
752,45,49,843
752,50,54,1387
752,55,59,2350
752,60,64,3395
752,65,69,5291
752,70,74,8755
752,75,79,14394
752,80,84,15379
752,85,999,38058
756,0,4,318
756,5,9,34
756,10,14,32
756,15,19,79
756,20,24,121
756,25,29,161
756,30,34,205
756,35,39,243
756,40,44,383
756,45,49,603
756,50,54,1176
756,55,59,2190
756,60,64,3044
756,65,69,3872
756,70,74,5766
756,75,79,8648
756,80,84,10523
756,85,999,32339
760,0,4,9152
760,5,9,1033
760,10,14,1077
760,15,19,1997
760,20,24,2674
760,25,29,1870
760,30,34,1696
760,35,39,2198
760,40,44,3013
760,45,49,4236
760,50,54,5662
760,55,59,7071
760,60,64,8898
760,65,69,10888
760,70,74,12627
760,75,79,11950
760,80,84,10783
760,85,999,11782
762,0,4,8183
762,5,9,232
762,10,14,227
762,15,19,374
762,20,24,654
762,25,29,844
762,30,34,1078
762,35,39,1170
762,40,44,1231
762,45,49,1597
762,50,54,2325
762,55,59,3479
762,60,64,4567
762,65,69,4133
762,70,74,3834
762,75,79,2964
762,80,84,3727
762,85,999,3732
764,0,4,5420
764,5,9,787
764,10,14,949
764,15,19,2018
764,20,24,3854
764,25,29,5696
764,30,34,7721
764,35,39,10199
764,40,44,13561
764,45,49,19333
764,50,54,29765
764,55,59,40715
764,60,64,54270
764,65,69,60867
764,70,74,66588
764,75,79,61250
764,80,84,66521
764,85,999,117652
768,0,4,16994
768,5,9,3434
768,10,14,1855
768,15,19,2432
768,20,24,2919
768,25,29,2687
768,30,34,2594
768,35,39,2561
768,40,44,2685
768,45,49,2757
768,50,54,3073
768,55,59,3417
768,60,64,4080
768,65,69,4736
768,70,74,5195
768,75,79,4589
768,80,84,3057
768,85,999,1558
772,0,4,0
772,5,9,0
772,10,14,0
772,15,19,0
772,20,24,0
772,25,29,0
772,30,34,0
772,35,39,0
772,40,44,0
772,45,49,0
772,50,54,0
772,55,59,0
772,60,64,0
772,65,69,0
772,70,74,0
772,75,79,0
772,80,84,1
772,85,999,0
776,0,4,27
776,5,9,5
776,10,14,5
776,15,19,13
776,20,24,16
776,25,29,15
776,30,34,15
776,35,39,19
776,40,44,23
776,45,49,31
776,50,54,45
776,55,59,50
776,60,64,57
776,65,69,67
776,70,74,75
776,75,79,84
776,80,84,92
776,85,999,105
780,0,4,301
780,5,9,21
780,10,14,25
780,15,19,59
780,20,24,104
780,25,29,160
780,30,34,233
780,35,39,339
780,40,44,423
780,45,49,535
780,50,54,712
780,55,59,1133
780,60,64,1503
780,65,69,1798
780,70,74,1756
780,75,79,1561
780,80,84,1307
780,85,999,1943
784,0,4,631
784,5,9,45
784,10,14,40
784,15,19,66
784,20,24,196
784,25,29,377
784,30,34,585
784,35,39,855
784,40,44,1065
784,45,49,1252
784,50,54,1460
784,55,59,1450
784,60,64,1343
784,65,69,1124
784,70,74,1019
784,75,79,965
784,80,84,2043
784,85,999,3034
788,0,4,3262
788,5,9,323
788,10,14,299
788,15,19,478
788,20,24,695
788,25,29,864
788,30,34,1028
788,35,39,1439
788,40,44,1934
788,45,49,2509
788,50,54,3735
788,55,59,5751
788,60,64,8672
788,65,69,10654
788,70,74,11487
788,75,79,12952
788,80,84,13419
788,85,999,17205
792,0,4,11302
792,5,9,378
792,10,14,477
792,15,19,1046
792,20,24,1814
792,25,29,2566
792,30,34,3799
792,35,39,5826
792,40,44,9490
792,45,49,14807
792,50,54,24694
792,55,59,35869
792,60,64,48122
792,65,69,62782
792,70,74,71240
792,75,79,73538
792,80,84,80974
792,85,999,93868
795,0,4,5671
795,5,9,226
795,10,14,137
795,15,19,237
795,20,24,458
795,25,29,682
795,30,34,899
795,35,39,1083
795,40,44,1327
795,45,49,1816
795,50,54,2471
795,55,59,3489
795,60,64,4510
795,65,69,4410
795,70,74,4177
795,75,79,3026
795,80,84,3856
795,85,999,3297
796,0,4,7
796,5,9,0
796,10,14,0
796,15,19,0
796,20,24,0
796,25,29,0
796,30,34,4
796,35,39,5
796,40,44,8
796,45,49,12
796,50,54,18
796,55,59,25
796,60,64,33
796,65,69,40
796,70,74,45
796,75,79,51
796,80,84,58
796,85,999,104
798,0,4,5
798,5,9,0
798,10,14,0
798,15,19,1
798,20,24,5
798,25,29,5
798,30,34,5
798,35,39,5
798,40,44,5
798,45,49,5
798,50,54,8
798,55,59,11
798,60,64,15
798,65,69,13
798,70,74,10
798,75,79,9
798,80,84,9
798,85,999,4
800,0,4,69031
800,5,9,6317
800,10,14,4795
800,15,19,7796
800,20,24,10570
800,25,29,11756
800,30,34,11966
800,35,39,11955
800,40,44,12333
800,45,49,13776
800,50,54,15166
800,55,59,15034
800,60,64,15800
800,65,69,17419
800,70,74,18101
800,75,79,12835
800,80,84,8695
800,85,999,6074
804,0,4,2217
804,5,9,301
804,10,14,388
804,15,19,880
804,20,24,1383
804,25,29,2934
804,30,34,6884
804,35,39,11956
804,40,44,16196
804,45,49,22016
804,50,54,27791
804,55,59,41703
804,60,64,64860
804,65,69,77046
804,70,74,89481
804,75,79,79386
804,80,84,140784
804,85,999,145160
807,0,4,139
807,5,9,11
807,10,14,6
807,15,19,17
807,20,24,29
807,25,29,52
807,30,34,82
807,35,39,132
807,40,44,230
807,45,49,407
807,50,54,732
807,55,59,1386
807,60,64,2363
807,65,69,3562
807,70,74,4561
807,75,79,4993
807,80,84,5138
807,85,999,5351
818,0,4,46602
818,5,9,1728
818,10,14,1989
818,15,19,2968
818,20,24,3785
818,25,29,5318
818,30,34,7473
818,35,39,11502
818,40,44,16423
818,45,49,24975
818,50,54,42387
818,55,59,57821
818,60,64,79864
818,65,69,91601
818,70,74,96884
818,75,79,77359
818,80,84,61986
818,85,999,60715
826,0,4,2807
826,5,9,253
826,10,14,340
826,15,19,948
826,20,24,1801
826,25,29,2507
826,30,34,3442
826,35,39,4946
826,40,44,6802
826,45,49,11085
826,50,54,17257
826,55,59,25261
826,60,64,34164
826,65,69,42831
826,70,74,67489
826,75,79,87667
826,80,84,108539
826,85,999,234585
831,0,4,4
831,5,9,0
831,10,14,0
831,15,19,0
831,20,24,0
831,25,29,0
831,30,34,0
831,35,39,0
831,40,44,4
831,45,49,5
831,50,54,10
831,55,59,15
831,60,64,20
831,65,69,30
831,70,74,56
831,75,79,67
831,80,84,91
831,85,999,196
832,0,4,9
832,5,9,0
832,10,14,0
832,15,19,0
832,20,24,1
832,25,29,5
832,30,34,5
832,35,39,5
832,40,44,6
832,45,49,11
832,50,54,21
832,55,59,34
832,60,64,46
832,65,69,66
832,70,74,106
832,75,79,125
832,80,84,167
832,85,999,345
833,0,4,10
833,5,9,0
833,10,14,0
833,15,19,2
833,20,24,5
833,25,29,5
833,30,34,5
833,35,39,5
833,40,44,6
833,45,49,11
833,50,54,20
833,55,59,28
833,60,64,40
833,65,69,56
833,70,74,98
833,75,79,129
833,80,84,149
833,85,999,322
834,0,4,104171
834,5,9,8609
834,10,14,5883
834,15,19,8249
834,20,24,9517
834,25,29,9100
834,30,34,10076
834,35,39,12391
834,40,44,14689
834,45,49,16410
834,50,54,18308
834,55,59,20322
834,60,64,25291
834,65,69,30070
834,70,74,33010
834,75,79,29114
834,80,84,20814
834,85,999,19693
840,0,4,23529
840,5,9,2276
840,10,14,3093
840,15,19,12928
840,20,24,25467
840,25,29,34109
840,30,34,43169
840,35,39,48633
840,40,44,56641
840,45,49,76478
840,50,54,130039
840,55,59,210917
840,60,64,280611
840,65,69,328792
840,70,74,385918
840,75,79,387358
840,80,84,405572
840,85,999,825146
850,0,4,6
850,5,9,4
850,10,14,5
850,15,19,5
850,20,24,5
850,25,29,5
850,30,34,5
850,35,39,9
850,40,44,14
850,45,49,24
850,50,54,41
850,55,59,69
850,60,64,108
850,65,69,148
850,70,74,222
850,75,79,263
850,80,84,222
850,85,999,269
854,0,4,64128
854,5,9,8815
854,10,14,4764
854,15,19,6200
854,20,24,7442
854,25,29,6655
854,30,34,6341
854,35,39,6355
854,40,44,6554
854,45,49,6479
854,50,54,7326
854,55,59,8456
854,60,64,10228
854,65,69,11266
854,70,74,12108
854,75,79,12405
854,80,84,8305
854,85,999,4245
858,0,4,204
858,5,9,29
858,10,14,37
858,15,19,182
858,20,24,287
858,25,29,356
858,30,34,345
858,35,39,465
858,40,44,611
858,45,49,855
858,50,54,1157
858,55,59,1883
858,60,64,2718
858,65,69,3613
858,70,74,4358
858,75,79,5219
858,80,84,5997
858,85,999,13367
860,0,4,10584
860,5,9,530
860,10,14,662
860,15,19,1088
860,20,24,1970
860,25,29,2963
860,30,34,3910
860,35,39,5096
860,40,44,6665
860,45,49,9294
860,50,54,13090
860,55,59,19869
860,60,64,25654
860,65,69,27519
860,70,74,24689
860,75,79,21479
860,80,84,23494
860,85,999,21940
862,0,4,8562
862,5,9,973
862,10,14,1337
862,15,19,5229
862,20,24,7980
862,25,29,6384
862,30,34,5731
862,35,39,5821
862,40,44,6301
862,45,49,7810
862,50,54,10643
862,55,59,14958
862,60,64,20364
862,65,69,23558
862,70,74,23311
862,75,79,25297
862,80,84,29541
862,85,999,27408
876,0,4,1
876,5,9,0
876,10,14,0
876,15,19,0
876,20,24,0
876,25,29,0
876,30,34,0
876,35,39,0
876,40,44,0
876,45,49,0
876,50,54,5
876,55,59,5
876,60,64,8
876,65,69,10
876,70,74,13
876,75,79,13
876,80,84,14
876,85,999,16
882,0,4,100
882,5,9,11
882,10,14,8
882,15,19,16
882,20,24,20
882,25,29,20
882,30,34,16
882,35,39,21
882,40,44,29
882,45,49,46
882,50,54,61
882,55,59,84
882,60,64,104
882,65,69,121
882,70,74,125
882,75,79,133
882,80,84,126
882,85,999,133
887,0,4,62554
887,5,9,4395
887,10,14,3013
887,15,19,5796
887,20,24,8959
887,25,29,9005
887,30,34,8149
887,35,39,7679
887,40,44,7480
887,45,49,7978
887,50,54,9069
887,55,59,10352
887,60,64,12021
887,65,69,13889
887,70,74,16422
887,75,79,16355
887,80,84,13202
887,85,999,9794
894,0,4,37909
894,5,9,3679
894,10,14,2570
894,15,19,3712
894,20,24,4639
894,25,29,5080
894,30,34,5742
894,35,39,6681
894,40,44,7309
894,45,49,7583
894,50,54,7610
894,55,59,7485
894,60,64,7604
894,65,69,7268
894,70,74,6845
894,75,79,5998
894,80,84,4428
894,85,999,3652
900,0,4,5022350
900,5,9,712071
900,10,14,456947
900,15,19,699322
900,20,24,910274
900,25,29,1002760
900,30,34,1179937
900,35,39,1416329
900,40,44,1729827
900,45,49,2270571
900,50,54,3223227
900,55,59,4290119
900,60,64,5448958
900,65,69,6808723
900,70,74,7501963
900,75,79,7249129
900,80,84,7772145
900,85,999,11553502
901,0,4,58491
901,5,9,6757
901,10,14,8394
901,15,19,26796
901,20,24,49129
901,25,29,69880
901,30,34,114490
901,35,39,161890
901,40,44,211729
901,45,49,291369
901,50,54,439129
901,55,59,688599
901,60,64,1022900
901,65,69,1312632
901,70,74,1660068
901,75,79,1680836
901,80,84,2340724
901,85,999,4866239
902,0,4,4963859
902,5,9,705314
902,10,14,448553
902,15,19,672526
902,20,24,861145
902,25,29,932880
902,30,34,1065447
902,35,39,1254439
902,40,44,1518098
902,45,49,1979202
902,50,54,2784098
902,55,59,3601520
902,60,64,4426058
902,65,69,5496091
902,70,74,5841895
902,75,79,5568293
902,80,84,5431421
902,85,999,6687263
903,0,4,2956943
903,5,9,511752
903,10,14,272648
903,15,19,327340
903,20,24,387787
903,25,29,388005
903,30,34,397536
903,35,39,423516
903,40,44,449328
903,45,49,472899
903,50,54,552174
903,55,59,619721
903,60,64,725770
903,65,69,818587
903,70,74,847910
903,75,79,761081
903,80,84,591212
903,85,999,533813
904,0,4,158369
904,5,9,14161
904,10,14,17274
904,15,19,49971
904,20,24,82511
904,25,29,92091
904,30,34,105277
904,35,39,131341
904,40,44,169984
904,45,49,220323
904,50,54,289317
904,55,59,388369
904,60,64,482588
904,65,69,550816
904,70,74,597872
904,75,79,614188
904,80,84,650411
904,85,999,919843
905,0,4,25371
905,5,9,2424
905,10,14,3279
905,15,19,13469
905,20,24,26497
905,25,29,35567
905,30,34,44952
905,35,39,50873
905,40,44,59402
905,45,49,80365
905,50,54,136333
905,55,59,222292
905,60,64,297883
905,65,69,352293
905,70,74,417491
905,75,79,423706
905,80,84,447462
905,85,999,939501
906,0,4,91501
906,5,9,23466
906,10,14,26467
906,15,19,32205
906,20,24,53283
906,25,29,73446
906,30,34,111785
906,35,39,115258
906,40,44,156770
906,45,49,288820
906,50,54,522975
906,55,59,691888
906,60,64,845304
906,65,69,1359620
906,70,74,1602155
906,75,79,1657563
906,80,84,1944687
906,85,999,3425089
908,0,4,29805
908,5,9,3846
908,10,14,4632
908,15,19,12196
908,20,24,20537
908,25,29,32096
908,30,34,66607
908,35,39,106497
908,40,44,144673
908,45,49,196092
908,50,54,280726
908,55,59,434662
908,60,64,677389
908,65,69,880468
908,70,74,1087739
908,75,79,1066027
908,80,84,1621404
908,85,999,2991002
909,0,4,13658
909,5,9,1402
909,10,14,1049
909,15,19,1958
909,20,24,2586
909,25,29,2593
909,30,34,2775
909,35,39,3498
909,40,44,4652
909,45,49,6824
909,50,54,9410
909,55,59,13112
909,60,64,17867
909,65,69,21668
909,70,74,28077
909,75,79,32175
909,80,84,36785
909,85,999,89379
910,0,4,781967
910,5,9,109074
910,10,14,68143
910,15,19,95332
910,20,24,119042
910,25,29,120973
910,30,34,126761
910,35,39,137689
910,40,44,147995
910,45,49,155173
910,50,54,169377
910,55,59,177649
910,60,64,203149
910,65,69,223818
910,70,74,230422
910,75,79,201563
910,80,84,156011
910,85,999,148008
911,0,4,578692
911,5,9,91690
911,10,14,46576
911,15,19,52809
911,20,24,61520
911,25,29,59624
911,30,34,57772
911,35,39,57795
911,40,44,59544
911,45,49,63288
911,50,54,72687
911,55,59,79416
911,60,64,91186
911,65,69,99152
911,70,74,101182
911,75,79,93629
911,80,84,71684
911,85,999,54229
912,0,4,167419
912,5,9,17149
912,10,14,11436
912,15,19,15281
912,20,24,19518
912,25,29,21151
912,30,34,24251
912,35,39,31133
912,40,44,40096
912,45,49,52978
912,50,54,79322
912,55,59,106614
912,60,64,148798
912,65,69,179882
912,70,74,191289
912,75,79,167587
912,80,84,145948
912,85,999,152507
913,0,4,53708
913,5,9,4264
913,10,14,4434
913,15,19,8762
913,20,24,15626
913,25,29,26156
913,30,34,35613
913,35,39,39439
913,40,44,37368
913,45,49,41068
913,50,54,60174
913,55,59,68481
913,60,64,62711
913,65,69,70174
913,70,74,74050
913,75,79,63770
913,80,84,47205
913,85,999,63319
914,0,4,1375157
914,5,9,289575
914,10,14,142059
914,15,19,155156
914,20,24,172081
914,25,29,160101
914,30,34,153139
914,35,39,157460
914,40,44,164325
914,45,49,160392
914,50,54,170614
914,55,59,187561
914,60,64,219926
914,65,69,245561
914,70,74,250967
914,75,79,234532
914,80,84,170364
914,85,999,115750
915,0,4,24782
915,5,9,2224
915,10,14,1968
915,15,19,3504
915,20,24,5444
915,25,29,5996
915,30,34,6765
915,35,39,7787
915,40,44,9966
915,45,49,14122
915,50,54,20218
915,55,59,28784
915,60,64,34795
915,65,69,41654
915,70,74,48612
915,75,79,53048
915,80,84,50987
915,85,999,76691
916,0,4,43365
916,5,9,4074
916,10,14,5014
916,15,19,13475
916,20,24,22531
916,25,29,27320
916,30,34,31429
916,35,39,38486
916,40,44,51478
916,45,49,67857
916,50,54,88405
916,55,59,112566
916,60,64,136982
916,65,69,149986
916,70,74,158076
916,75,79,154345
916,80,84,154079
916,85,999,258589
920,0,4,260166
920,5,9,31969
920,10,14,27106
920,15,19,54176
920,20,24,74284
920,25,29,82198
920,30,34,95924
920,35,39,125498
920,40,44,169334
920,45,49,235815
920,50,54,331993
920,55,59,438924
920,60,64,564968
920,65,69,650531
920,70,74,674546
920,75,79,665772
920,80,84,624211
920,85,999,695489
922,0,4,129216
922,5,9,10093
922,10,14,8011
922,15,19,14821
922,20,24,21489
922,25,29,22469
922,30,34,24429
922,35,39,30182
922,40,44,41094
922,45,49,57690
922,50,54,81800
922,55,59,108857
922,60,64,134404
922,65,69,161679
922,70,74,175787
922,75,79,173157
922,80,84,189931
922,85,999,213407
923,0,4,14250
923,5,9,2332
923,10,14,2731
923,15,19,7101
923,20,24,11823
923,25,29,21391
923,30,34,51086
923,35,39,83438
923,40,44,109205
923,45,49,137782
923,50,54,177531
923,55,59,263803
923,60,64,427653
923,65,69,545103
923,70,74,607660
923,75,79,480704
923,80,84,782101
923,85,999,1004210
924,0,4,3916
924,5,9,391
924,10,14,524
924,15,19,1490
924,20,24,2702
924,25,29,3674
924,30,34,5089
924,35,39,7217
924,40,44,9986
924,45,49,16119
924,50,54,25261
924,55,59,38532
924,60,64,54016
924,65,69,70837
924,70,74,109011
924,75,79,143884
924,80,84,174204
924,85,999,382177
925,0,4,4169
925,5,9,429
925,10,14,561
925,15,19,1417
925,20,24,2200
925,25,29,2703
925,30,34,3820
925,35,39,5970
925,40,44,10963
925,45,49,20098
925,50,54,34398
925,55,59,57040
925,60,64,85570
925,65,69,118377
925,70,74,171225
925,75,79,215950
925,80,84,294505
925,85,999,725814
926,0,4,7470
926,5,9,694
926,10,14,816
926,15,19,2188
926,20,24,3812
926,25,29,4328
926,30,34,6612
926,35,39,9872
926,40,44,14519
926,45,49,22093
926,50,54,43536
926,55,59,75287
926,60,64,110150
926,65,69,146151
926,70,74,199843
926,75,79,225489
926,80,84,370594
926,85,999,878801
927,0,4,1310
927,5,9,133
927,10,14,78
927,15,19,243
927,20,24,461
927,25,29,506
927,30,34,524
927,35,39,815
927,40,44,1280
927,45,49,2395
927,50,54,3638
927,55,59,5846
927,60,64,9370
927,65,69,13011
927,70,74,19586
927,75,79,24872
927,80,84,31299
927,85,999,84590
928,0,4,11876
928,5,9,1227
928,10,14,940
928,15,19,1643
928,20,24,2036
928,25,29,1983
928,30,34,2142
928,35,39,2548
928,40,44,3191
928,45,49,4146
928,50,54,5340
928,55,59,6645
928,60,64,7716
928,65,69,7733
928,70,74,7529
928,75,79,6440
928,80,84,4680
928,85,999,3890
931,0,4,90222
931,5,9,7863
931,10,14,10292
931,15,19,32992
931,20,24,54536
931,25,29,58775
931,30,34,67083
931,35,39,85068
931,40,44,108540
931,45,49,138344
931,50,54,180694
931,55,59,247019
931,60,64,310811
931,65,69,359176
931,70,74,391184
931,75,79,406795
931,80,84,445345
931,85,999,584563
934,0,4,2961501
934,5,9,426179
934,10,14,287132
934,15,19,447805
934,20,24,597598
934,25,29,680213
934,30,34,818415
934,35,39,998236
934,40,44,1237289
934,45,49,1658977
934,50,54,2396644
934,55,59,3161460
934,60,64,3886158
934,65,69,4881863
934,70,74,5199708
934,75,79,4972771
934,80,84,4963845
934,85,999,6300073
935,0,4,1838204
935,5,9,178486
935,10,14,158065
935,15,19,294388
935,20,24,390356
935,25,29,452408
935,30,34,562790
935,35,39,700604
935,40,44,901788
935,45,49,1294068
935,50,54,1955267
935,55,59,2611963
935,60,64,3247461
935,65,69,4184891
935,70,74,4522874
935,75,79,4351952
935,80,84,4424871
935,85,999,6079964
941,0,4,2002358
941,5,9,279135
941,10,14,161421
941,15,19,224721
941,20,24,263547
941,25,29,252667
941,30,34,247032
941,35,39,256203
941,40,44,280809
941,45,49,320225
941,50,54,387454
941,55,59,440060
941,60,64,539900
941,65,69,614228
941,70,74,642187
941,75,79,595522
941,80,84,467576
941,85,999,387190
948,0,4,4881747
948,5,9,683865
948,10,14,423831
948,15,19,643877
948,20,24,813943
948,25,29,866570
948,30,34,962147
948,35,39,1150284
948,40,44,1377605
948,45,49,1718775
948,50,54,2305440
948,55,59,2966102
948,60,64,3660511
948,65,69,4247131
948,70,74,4432874
948,75,79,4158648
948,80,84,3826225
948,85,999,4267888
954,0,4,303
954,5,9,26
954,10,14,17
954,15,19,41
954,20,24,49
954,25,29,64
954,30,34,64
954,35,39,76
954,40,44,103
954,45,49,153
954,50,54,232
954,55,59,318
954,60,64,382
954,65,69,455
954,70,74,455
954,75,79,321
954,80,84,267
954,85,999,311
957,0,4,169
957,5,9,16
957,10,14,14
957,15,19,31
957,20,24,40
957,25,29,40
957,30,34,45
957,35,39,59
957,40,44,78
957,45,49,130
957,50,54,200
957,55,59,303
957,60,64,399
957,65,69,469
957,70,74,507
957,75,79,542
957,80,84,539
957,85,999,588
1500,0,4,1572979
1500,5,9,233529
1500,10,14,129602
1500,15,19,170076
1500,20,24,210022
1500,25,29,198072
1500,30,34,186988
1500,35,39,185613
1500,40,44,195800
1500,45,49,208758
1500,50,54,242815
1500,55,59,265536
1500,60,64,317211
1500,65,69,357593
1500,70,74,385620
1500,75,79,363567
1500,80,84,284186
1500,85,999,222985
1501,0,4,3053853
1501,5,9,429319
1501,10,14,269976
1501,15,19,410689
1501,20,24,498065
1501,25,29,539543
1501,30,34,620955
1501,35,39,775145
1501,40,44,943408
1501,45,49,1197032
1501,50,54,1628065
1501,55,59,2127936
1501,60,64,2655010
1501,65,69,3101614
1501,70,74,3192517
1501,75,79,2936264
1501,80,84,2667742
1501,85,999,2754200
1502,0,4,326530
1502,5,9,42148
1502,10,14,48560
1502,15,19,89283
1502,20,24,149576
1502,25,29,200675
1502,30,34,288964
1502,35,39,350009
1502,40,44,448035
1502,45,49,650771
1502,50,54,1003136
1502,55,59,1358620
1502,60,64,1714699
1502,65,69,2352733
1502,70,74,2608253
1502,75,79,2488551
1502,80,84,2947331
1502,85,999,4112658
1503,0,4,60126
1503,5,9,6076
1503,10,14,7453
1503,15,19,24012
1503,20,24,44587
1503,25,29,58034
1503,30,34,77226
1503,35,39,99635
1503,40,44,136151
1503,45,49,206018
1503,50,54,338327
1503,55,59,522755
1503,60,64,741263
1503,65,69,972727
1503,70,74,1291730
1503,75,79,1434964
1503,80,84,1842955
