"ISOcode","AgeStart","AgeEnd","Ni","Mi"
558,40,"44",220042.5,406
558,45,"49",184942,537
558,50,"54",152058,643
558,55,"59",122984.5,884
558,60,"64",97232,1154
558,65,"69",75955.5,1408
558,70,"74",58074,1418
558,75,"79",36031,1557
558,80,"84",22976,1971
558,85,"89",10326.5,1690
558,90,"94",2812.5,812
558,95,"99",407,184
558,100,"null",24,15
562,0,"4",2246874.5,57678
562,5,"9",1959296,3938
562,10,"14",1684206.5,2142
562,15,"19",1393892,2659
562,20,"24",1115733,2803
562,25,"29",868624.5,2509
562,30,"34",683480,2155
562,35,"39",560706.5,2106
562,40,"44",463701.5,2161
562,45,"49",374161,2171
562,50,"54",307563.5,2528
562,55,"59",253707.5,2946
562,60,"64",201149.5,3789
562,65,"69",148671,4616
562,70,"74",99462,5395
562,75,"79",64215,6049
562,80,"84",26963,4397
562,85,"89",7126,1898
562,90,"94",969.5,418
562,95,"99",47,29
562,100,"null",0,0
566,0,"4",16459177.5,363711
566,5,"9",15605459.5,126505
566,10,"14",14075832.5,58099
566,15,"19",12057170,56839
566,20,"24",9957410,55413
566,25,"29",8254408,53463
566,30,"34",6974136.5,52017
566,35,"39",6067134,51719
566,40,"44",5237243.5,50535
566,45,"49",4220481.5,44834
566,50,"54",3277414,44036
566,55,"59",2603926.5,47225
566,60,"64",2046343,54866
566,65,"69",1516968.5,62649
566,70,"74",1010882,65502
566,75,"79",606535.5,60465
566,80,"84",281521,43383
566,85,"89",92777,20953
566,90,"94",19072,6366
566,95,"99",2168,978
566,100,"null",131,77
570,0,"4",60.5,0
570,5,"9",65,0
570,10,"14",93.5,0
570,15,"19",74,0
570,20,"24",63.5,0
570,25,"29",48,0
570,30,"34",33,0
570,35,"39",58.5,0
570,40,"44",53.5,0
570,45,"49",69,0
570,50,"54",57,0
570,55,"59",43,0
570,60,"64",61.5,1
570,65,"69",57.5,1
570,70,"74",45.5,2
570,75,"79",26,2
570,80,"84",26,3
570,85,"89",10.5,2
570,90,"94",0.5,0
570,95,"99",0,0
570,100,"null",0,0
578,0,"4",135783.5,50
578,5,"9",149390,8
578,10,"14",160399.5,8
578,15,"19",157019,27
578,20,"24",161868.5,37
578,25,"29",178790.5,45
578,30,"34",191198.5,52
578,35,"39",178764.5,69
578,40,"44",172199,127
578,45,"49",176714.5,221
578,50,"54",185846,328
578,55,"59",171724.5,465
578,60,"64",154922,719
578,65,"69",144481.5,1153
578,70,"74",129612.5,1848
578,75,"79",112071.5,2820
578,80,"84",69295.5,3193
578,85,"89",43485,4145
578,90,"94",23775,4446
578,95,"99",7203,2437
578,100,"null",994.5,528
580,0,"4",1471.5,2
580,5,"9",1618,0
580,10,"14",1920.5,0
580,15,"19",1860,0
580,20,"24",1297.5,0
580,25,"29",1179,0
580,30,"34",1257.5,1
580,35,"39",1273.5,1
580,40,"44",1485,2
580,45,"49",1705,3
580,50,"54",1952,6
580,55,"59",1738,8
580,60,"64",1294,10
580,65,"69",891,11
580,70,"74",462.5,10
580,75,"79",210.5,8
580,80,"84",111,8
580,85,"89",65,8
580,90,"94",17.5,4
580,95,"99",3,1
580,100,"null",0,0
583,0,"4",5878,25
583,5,"9",5799.5,4
583,10,"14",5931.5,4
583,15,"19",5885,8
583,20,"24",5552,9
583,25,"29",4899,9
583,30,"34",3776,9
583,35,"39",2977,9
583,40,"44",2707,11
583,45,"49",2579.5,15
583,50,"54",2459,20
583,55,"59",2301.5,27
583,60,"64",2051,35
583,65,"69",1644,43
583,70,"74",1006,42
583,75,"79",520,37
583,80,"84",283,32
583,85,"89",101,18
583,90,"94",23,6
583,95,"99",1,1
583,100,"null",0,0
584,0,"4",2152,11
584,5,"9",2184,2
584,10,"14",2368.5,2
584,15,"19",2237,4
584,20,"24",1584,3
584,25,"29",1129.5,3
584,30,"34",1219.5,4
584,35,"39",1363.5,5
584,40,"44",1289.5,6
584,45,"49",1055,7
584,50,"54",886,8
584,55,"59",725.5,9
584,60,"64",525,10
584,65,"69",393,11
584,70,"74",242.5,11
584,75,"79",104.5,8
584,80,"84",47,6
584,85,"89",22.5,4
584,90,"94",8,2
584,95,"99",1,1
584,100,"null",0,0
585,0,"4",485.5,2
585,5,"9",526,0
585,10,"14",591.5,0
585,15,"19",558,1
585,20,"24",439,1
585,25,"29",494,1
585,30,"34",565,1
585,35,"39",557,1
585,40,"44",583.5,2
585,45,"49",628.5,3
585,50,"54",612.5,5
585,55,"59",611.5,7
585,60,"64",534,9
585,65,"69",413.5,10
585,70,"74",268,11
585,75,"79",157,11
585,80,"84",89,10
585,85,"89",46,8
585,90,"94",18,5
585,95,"99",2,1
585,100,"null",0,0
586,0,"4",15403750.5,187785
586,5,"9",14780297,7602
586,10,"14",14215455,6218
586,15,"19",12330360.5,8447
586,20,"24",11109826.5,10746
586,25,"29",9548832.5,11255
586,30,"34",8352475,12068
586,35,"39",7188898.5,13658
586,40,"44",5890278.5,15644
586,45,"49",4845799,19450
586,50,"54",4107988.5,24820
586,55,"59",3562284,32789
586,60,"64",2957982,43351
586,65,"69",2192441.5,54011
586,70,"74",1455212.5,61888
586,75,"79",983590,71414
586,80,"84",487439.5,60458
586,85,"89",175317,34650
586,90,"94",39650,11869
586,95,"99",4271,1919
586,100,"null",118,72
591,0,"4",177998,524
591,5,"9",189005,40
591,10,"14",183635.5,51
591,15,"19",176567,74
591,20,"24",172609,95
591,25,"29",168034.5,96
591,30,"34",162867,135
591,35,"39",156021,157
591,40,"44",142871,184
591,45,"49",134692,261
591,50,"54",125138.5,346
591,55,"59",109728,472
591,60,"64",88695.5,590
591,65,"69",69910.5,639
591,70,"74",53310.5,773
591,75,"79",38449.5,944
591,80,"84",26253,1090
591,85,"89",15138.5,1153
591,90,"94",6482,972
591,95,"99",1823,451
591,100,"null",345.5,140
598,0,"4",590219.5,4660
598,5,"9",559324.5,486
598,10,"14",522085,375
598,15,"19",484026,607
598,20,"24",450252.5,700
598,25,"29",419297.5,758
598,30,"34",391512.5,891
598,35,"39",349307,1075
598,40,"44",300072.5,1280
598,45,"49",253318.5,1550
598,50,"54",202516,1774
598,55,"59",155364,1957
598,60,"64",109418.5,2083
598,65,"69",71422,2148
598,70,"74",45027,2231
598,75,"79",25249,2083
598,80,"84",12113,1613
598,85,"89",4247,908
598,90,"94",1038.5,331
598,95,"99",185.5,83
598,100,"null",19.5,12
600,0,"4",333094.5,1049
600,5,"9",324118.5,72
600,10,"14",298631,86
600,15,"19",284605.5,156
600,20,"24",293066,195
600,25,"29",295081.5,215
600,30,"34",280406.5,282
600,35,"39",249062.5,421
600,40,"44",202372,481
600,45,"49",167452.5,587
600,50,"54",152951.5,782
600,55,"59",141415.5,1185
600,60,"64",113137.5,1534
600,65,"69",84317,1783
600,70,"74",61906,1943
600,75,"79",43665.5,2408
600,80,"84",25180,2291
600,85,"89",12176,1734
600,90,"94",4942.5,1094
600,95,"99",1201,394
600,100,"null",149,72
604,0,"4",1323712,3643
604,5,"9",1344404,419
604,10,"14",1403586,541
604,15,"19",1414356.5,823
604,20,"24",1386130,891
604,25,"29",1402161.5,1015
604,30,"34",1367536,1220
604,35,"39",1250501,1513
604,40,"44",1109809,1993
604,45,"49",1006885,2667
604,50,"54",874027,3471
604,55,"59",732589,4404
604,60,"64",623469,5296
604,65,"69",515666,6782
604,70,"74",409421.5,8247
604,75,"79",287946.5,9838
604,80,"84",194125.5,11384
604,85,"89",115285,15130
604,90,"94",47624.5,14767
604,95,"99",12196,6972
604,100,"null",2209.5,1797
608,0,"4",4924524,22865
608,5,"9",5700720,2681
608,10,"14",5785212,2312
608,15,"19",5458293,3207
608,20,"24",5331165,4049
608,25,"29",4969716.5,4919
608,30,"34",4473980,5989
608,35,"39",3845933.5,7609
608,40,"44",3462825,10041
608,45,"49",2937841.5,13065
608,50,"54",2655095,17485
608,55,"59",2284912,21829
608,60,"64",1904453.5,27564
608,65,"69",1437274,34353
608,70,"74",974694.5,40021
608,75,"79",533348.5,37306
608,80,"84",288506.5,33793
608,85,"89",114865.5,21662
608,90,"94",27692,7957
608,95,"99",3826.5,1638
608,100,"null",213.5,135
616,0,"4",885279,587
616,5,"9",954025.5,82
616,10,"14",1023620.5,96
616,15,"19",903004,184
616,20,"24",939754.5,220
616,25,"29",1143977.5,306
616,30,"34",1358498.5,517
616,35,"39",1576518,938
616,40,"44",1566001,1533
616,45,"49",1405964.5,2436
616,50,"54",1181726,3367
616,55,"59",1139200.5,5453
616,60,"64",1329347.5,10898
616,65,"69",1381878.5,17311
616,70,"74",1172025.5,22628
616,75,"79",690728,21219
616,80,"84",532728.5,29843
616,85,"89",382568.5,40677
616,90,"94",166265,31175
616,95,"99",42974,13475
616,100,"null",5640.5,2765
620,0,"4",208111,161
620,5,"9",210889.5,27
620,10,"14",242573,19
620,15,"19",257118.5,35
620,20,"24",274601,55
620,25,"29",268141.5,57
620,30,"34",282349,125
620,35,"39",318671.5,182
620,40,"44",379832,343
620,45,"49",421887.5,614
620,50,"54",397448.5,837
620,55,"59",397094,1307
620,60,"64",384121.5,1861
620,65,"69",356610,2504
620,70,"74",332016.5,3937
620,75,"79",275705.5,6320
620,80,"84",209406,10054
620,85,"89",148427,14372
620,90,"94",69081.5,12363
620,95,"99",18241.5,5585
620,100,"null",2272.5,1099
624,0,"4",145182.5,2048
624,5,"9",139348,209
624,10,"14",128366.5,137
624,15,"19",113212.5,167
624,20,"24",98351.5,192
624,25,"29",85509,205
624,30,"34",73569,216
624,35,"39",63703,237
624,40,"44",52635.5,252
624,45,"49",44894.5,279
624,50,"54",33711,292
624,55,"59",25738.5,315
624,60,"64",22114,418
624,65,"69",17617.5,520
624,70,"74",11380.5,545
624,75,"79",6004,460
624,80,"84",2956,356
624,85,"89",1183.5,217
624,90,"94",318,84
624,95,"99",51,19
624,100,"null",4,2
626,0,"4",79702,672
626,5,"9",79831.5,64
626,10,"14",75273,49
626,15,"19",78588.5,81
626,20,"24",69056.5,99
626,25,"29",57122,98
626,30,"34",48435,99
626,35,"39",40904,105
626,40,"44",27727,95
626,45,"49",26128.5,130
626,50,"54",23715,171
626,55,"59",18146.5,194
626,60,"64",14786.5,249
626,65,"69",11198,313
626,70,"74",13106.5,629
626,75,"79",9760,756
626,80,"84",4234.5,549
626,85,"89",1211,247
626,90,"94",240.5,73
626,95,"99",21.5,9
626,100,"null",0.5,1
630,0,"4",48705.5,51
630,5,"9",65216,8
630,10,"14",80876,6
630,15,"19",93363,18
630,20,"24",103640,42
630,25,"29",98999,42
630,30,"34",96704.5,68
630,35,"39",97406,97
630,40,"44",109115,156
630,45,"49",111596.5,217
630,50,"54",117268.5,315
630,55,"59",125667.5,556
630,60,"64",125747,758
630,65,"69",119518,1061
630,70,"74",108389,1645
630,75,"79",88649,2342
630,80,"84",60378,2720
630,85,"89",36403.5,2747
630,90,"94",17085,2100
630,95,"99",5937,1159
630,100,"null",2028.5,651
634,0,"4",75384.5,71
634,5,"9",75273,11
634,10,"14",63615,5
634,15,"19",46203.5,10
634,20,"24",44201.5,8
634,25,"29",84114.5,9
634,30,"34",114708.5,21
634,35,"39",102411.5,21
634,40,"44",75960.5,26
634,45,"49",49141.5,44
634,50,"54",32031.5,39
634,55,"59",20777,56
634,60,"64",13606,78
634,65,"69",8034,86
634,70,"74",4423,81
634,75,"79",2469.5,76
634,80,"84",1118,64
634,85,"89",577.5,63
634,90,"94",209.5,41
634,95,"99",45.5,17
634,100,"null",5,4
638,0,"4",28416.5,37
638,5,"9",30970,3
638,10,"14",33270.5,2
638,15,"19",31937.5,3
638,20,"24",25959.5,4
638,25,"29",25065.5,4
638,30,"34",29159,13
638,35,"39",30171.5,20
638,40,"44",30268.5,32
638,45,"49",30171,60
638,50,"54",32133.5,78
638,55,"59",33110,124
638,60,"64",26968,163
638,65,"69",23262,204
638,70,"74",16983.5,219
638,75,"79",11925,257
638,80,"84",8692,360
638,85,"89",5329,430
638,90,"94",2354.5,335
638,95,"99",823.5,187
638,100,"null",195.5,70
642,0,"4",476273.5,566
642,5,"9",498098,69
642,10,"14",525511.5,85
642,15,"19",519744,143
642,20,"24",488073.5,148
642,25,"29",492593,181
642,30,"34",609658.5,301
642,35,"39",600527.5,465
642,40,"44",693369,928
642,45,"49",736400.5,1717
642,50,"54",820417.5,3230
642,55,"59",561440.5,3544
642,60,"64",607218.5,6084
642,65,"69",700688,10231
642,70,"74",596970,13986
642,75,"79",386883,16359
642,80,"84",316266,25182
642,85,"89",182770.5,27218
642,90,"94",60164,17160
642,95,"99",9959.5,4881
642,100,"null",415,294
643,0,"4",3667560.5,2949
643,5,"9",4634236,525
643,10,"14",4230473,690
643,15,"19",3683262,1255
643,20,"24",3441834.5,1387
643,25,"29",3912232,2233
643,30,"34",5793426.5,6124
643,35,"39",6375122.5,12091
643,40,"44",5668577.5,16140
643,45,"49",5334898,18994
643,50,"54",4759243,23030
643,55,"59",5013174.5,36514
643,60,"64",5898108,65205
643,65,"69",5229143.5,93854
643,70,"74",4224704.5,115787
643,75,"79",1931502.5,88501
643,80,"84",2354965.5,187709
643,85,"89",1162268,134406
643,90,"94",511145.5,92833
643,95,"99",115351,31043
643,100,"null",8190.5,3400
646,0,"4",923234.5,6762
646,5,"9",868282,644
646,10,"14",801811.5,468
646,15,"19",782762.5,730
646,20,"24",627359.5,810
646,25,"29",530792.5,880
646,30,"34",497126,1077
646,35,"39",452014.5,1333
646,40,"44",379341.5,1531
646,45,"49",266786.5,1500
646,50,"54",216159,1759
646,55,"59",177762,2083
646,60,"64",174866.5,3132
646,65,"69",126097.5,3512
646,70,"74",88095,4007
646,75,"79",48947,3598
646,80,"84",27277.5,3217
646,85,"89",10128.5,1853
646,90,"94",2501.5,671
646,95,"99",285.5,107
646,100,"null",14,7
652,0,"4",352.5,0
652,5,"9",372.5,0
652,10,"14",400,0
652,15,"19",392,0
652,20,"24",307,0
652,25,"29",290.5,0
652,30,"34",358.5,0
652,35,"39",359.5,0
652,40,"44",357,0
652,45,"49",360,0
652,50,"54",422.5,0
652,55,"59",433,1
652,60,"64",353.5,1
652,65,"69",306.5,2
652,70,"74",262,3
652,75,"79",176,3
652,80,"84",151.5,6
652,85,"89",91.5,6
652,90,"94",39.5,5
652,95,"99",16.5,3
652,100,"null",4,2
654,0,"4",100,0
654,5,"9",132.5,0
654,10,"14",121.5,0
654,15,"19",124.5,0
654,20,"24",79.5,0
654,25,"29",108.5,0
654,30,"34",134.5,0
654,35,"39",151.5,0
654,40,"44",170,0
654,45,"49",174,0
654,50,"54",244.5,1
654,55,"59",215.5,1
654,60,"64",232,1
654,65,"69",179.5,2
654,70,"74",201,4
654,75,"79",144.5,5
654,80,"84",73.5,5
654,85,"89",38,4
654,90,"94",23,5
654,95,"99",9.5,3
654,100,"null",0.5,0
659,0,"4",1426,4
659,5,"9",1513.5,0
659,10,"14",1436,0
659,15,"19",1607.5,1
659,20,"24",1798.5,1
659,25,"29",1853,1
659,30,"34",1953,2
659,35,"39",2039.5,3
659,40,"44",1847,5
659,45,"49",1630,6
659,50,"54",1548.5,9
659,55,"59",1528,14
659,60,"64",1501.5,21
659,65,"69",1093,25
659,70,"74",593.5,22
659,75,"79",389,25
659,80,"84",254,28
659,85,"89",174,32
659,90,"94",85,24
659,95,"99",22,9
659,100,"null",2,2
660,0,"4",322,0
660,5,"9",386.5,0
660,10,"14",550,0
660,15,"19",558.5,0
660,20,"24",453,0
660,25,"29",394,0
660,30,"34",439.5,0
660,35,"39",585.5,0
660,40,"44",564,1
660,45,"49",571,1
660,50,"54",573,1
660,55,"59",535.5,2
660,60,"64",416,3
660,65,"69",329.5,3
660,70,"74",241.5,4
660,75,"79",169.5,5
660,80,"84",112.5,7
660,85,"89",61,7
660,90,"94",21,4
660,95,"99",6.5,2
660,100,"null",0,0
662,0,"4",5080.5,16
662,5,"9",5208.5,1
662,10,"14",5684.5,1
662,15,"19",6220,3
662,20,"24",7221,4
662,25,"29",7975.5,5
662,30,"34",7544.5,6
662,35,"39",7176,8
662,40,"44",6466,12
662,45,"49",6240.5,18
662,50,"54",6135.5,27
662,55,"59",5671,38
662,60,"64",4563,49
662,65,"69",3288.5,59
662,70,"74",2409.5,76
662,75,"79",1748.5,98
662,80,"84",1010.5,97
662,85,"89",498.5,81
662,90,"94",177.5,44
662,95,"99",27,10
662,100,"null",2,1
663,0,"4",938.5,2
663,5,"9",995.5,0
663,10,"14",1069.5,0
663,15,"19",1039.5,0
663,20,"24",834.5,0
663,25,"29",797,0
663,30,"34",923.5,0
663,35,"39",955.5,0
663,40,"44",944.5,1
663,45,"49",991.5,1
663,50,"54",1090.5,2
663,55,"59",1137,3
663,60,"64",963,4
663,65,"69",828.5,7
663,70,"74",648,10
663,75,"79",467.5,13
663,80,"84",342.5,19
663,85,"89",217,20
663,90,"94",106.5,17
663,95,"99",40.5,10
663,100,"null",6,2
666,0,"4",97.5,0
666,5,"9",148,0
666,10,"14",183,0
666,15,"19",193,0
666,20,"24",66,0
666,25,"29",107.5,0
666,30,"34",163,0
666,35,"39",174,0
666,40,"44",190.5,0
666,45,"49",236.5,0
666,50,"54",263.5,1
666,55,"59",241,1
666,60,"64",212.5,1
666,65,"69",167,2
666,70,"74",140.5,3
666,75,"79",97,4
666,80,"84",105,8
666,85,"89",73,9
666,90,"94",31,7
666,95,"99",5,2
666,100,"null",0,0
670,0,"4",3245.5,9
670,5,"9",3882.5,2
670,10,"14",3864.5,2
670,15,"19",3511,2
670,20,"24",3591.5,3
670,25,"29",3637.5,5
670,30,"34",3305,5
670,35,"39",3403.5,8
670,40,"44",3472.5,11
670,45,"49",3223.5,15
670,50,"54",2982.5,18
670,55,"59",3152,28
670,60,"64",2734,36
670,65,"69",2060.5,41
670,70,"74",1481.5,49
670,75,"79",1009,57
670,80,"84",725.5,70
670,85,"89",427.5,70
670,90,"94",186.5,48
670,95,"99",45.5,18
670,100,"null",4,3
674,0,"4",596,0
674,5,"9",725,0
674,10,"14",874,0
674,15,"19",776,0
674,20,"24",862.5,0
674,25,"29",817.5,0
674,30,"34",853.5,0
674,35,"39",982,0
674,40,"44",1200.5,1
674,45,"49",1507.5,1
674,50,"54",1536,2
674,55,"59",1571.5,4
674,60,"64",1197,4
674,65,"69",998,6
674,70,"74",876.5,8
674,75,"79",760,12
674,80,"84",573,20
674,85,"89",409,29
674,90,"94",208.5,29
674,95,"99",53,15
674,100,"null",3.5,2
678,0,"4",14894.5,43
678,5,"9",14790.5,7
678,10,"14",14004,7
678,15,"19",13130.5,14
678,20,"24",10329.5,14
678,25,"29",7965,12
678,30,"34",6960,13
678,35,"39",6837,16
678,40,"44",6136.5,20
678,45,"49",4730.5,22
678,50,"54",3665.5,25
678,55,"59",3009.5,30
678,60,"64",2420.5,35
678,65,"69",1700,38
678,70,"74",1161,41
678,75,"79",882,54
678,80,"84",692,70
678,85,"89",303.5,49
678,90,"94",77.5,19
678,95,"99",11,4
678,100,"null",0,0
682,0,"4",1282025,1531
682,5,"9",1350521,269
682,10,"14",1254995.5,250
682,15,"19",1104757,294
682,20,"24",1064008.5,297
682,25,"29",1252165,409
682,30,"34",1283727,575
682,35,"39",1115311.5,755
682,40,"44",851117.5,851
682,45,"49",607985.5,964
682,50,"54",466681.5,1351
682,55,"59",353605.5,1777
682,60,"64",252961,2004
682,65,"69",151258.5,1982
682,70,"74",103764.5,2439
682,75,"79",69555,2889
682,80,"84",40623,2980
682,85,"89",19695.5,2445
682,90,"94",7154,1424
682,95,"99",1765.5,533
682,100,"null",181.5,79
686,0,"4",1168512,8247
686,5,"9",1099923.5,1239
686,10,"14",1051745,734
686,15,"19",950708.5,1035
686,20,"24",846184.5,1270
686,25,"29",724318.5,1286
686,30,"34",603275,1257
686,35,"39",510252.5,1288
686,40,"44",409936.5,1376
686,45,"49",333198.5,1472
686,50,"54",270208.5,1763
686,55,"59",214529.5,2006
686,60,"64",172236.5,2634
686,65,"69",137256,3527
686,70,"74",91712.5,4254
686,75,"79",50555,4328
686,80,"84",27974.5,4275
686,85,"89",10418,2652
686,90,"94",1857.5,781
686,95,"99",120.5,75
686,100,"null",3,3
688,0,"4",157701.5,130
688,5,"9",162699.5,17
688,10,"14",163927,17
688,15,"19",173259.5,33
688,20,"24",176773,33
688,25,"29",195554,59
688,30,"34",210487.5,97
688,35,"39",234066.5,186
688,40,"44",243821,345
688,45,"49",245282,483
688,50,"54",235412,805
688,55,"59",239000.5,1455
688,60,"64",253889,2626
688,65,"69",281216.5,4888
688,70,"74",246766,7030
688,75,"79",142658.5,6655
688,80,"84",111653,8520
688,85,"89",61949,7428
688,90,"94",18504.5,3380
688,95,"99",4783.5,1309
688,100,"null",813.5,321
690,0,"4",4287,13
690,5,"9",4132.5,3
690,10,"14",4067.5,1
690,15,"19",3699.5,1
690,20,"24",3620,7
690,25,"29",4394.5,8
690,30,"34",4431.5,6
690,35,"39",4155.5,11
690,40,"44",4175.5,8
690,45,"49",3838.5,14
690,50,"54",3665,17
690,55,"59",3535,26
690,60,"64",2788,32
690,65,"69",1939,38
690,70,"74",1289.5,53
690,75,"79",907.5,53
690,80,"84",729.5,92
690,85,"89",461,86
690,90,"94",202.5,59
690,95,"99",56.5,25
690,100,"null",2.5,2
694,0,"4",571437.5,11797
694,5,"9",528910.5,897
694,10,"14",500893,559
694,15,"19",449654,705
694,20,"24",398777.5,773
694,25,"29",338671.5,767
694,30,"34",284165,794
694,35,"39",239335.5,859
694,40,"44",199027,938
694,45,"49",164620.5,1031
694,50,"54",134569.5,1196
694,55,"59",109029,1387
694,60,"64",84360.5,1720
694,65,"69",61357,2020
694,70,"74",41054,2316
694,75,"79",26402.5,2452
694,80,"84",12314,1789
694,85,"89",4121,901
694,90,"94",900,278
694,95,"99",118.5,50
694,100,"null",8,5
702,0,"4",110533,50
702,5,"9",108544.5,6
702,10,"14",111153.5,22
702,15,"19",177722,47
702,20,"24",245993.5,57
702,25,"29",264540,40
702,30,"34",253615.5,51
702,35,"39",214707,73
702,40,"44",196331,138
702,45,"49",180721.5,265
702,50,"54",166029,361
702,55,"59",160561.5,491
702,60,"64",150932.5,784
702,65,"69",132730,1056
702,70,"74",104105,1131
702,75,"79",61533.5,1222
702,80,"84",46327,1799
702,85,"89",26221,1895
702,90,"94",13134.5,1683
702,95,"99",3921,835
702,100,"null",831,287
703,0,"4",140407,146
703,5,"9",141967.5,17
703,10,"14",143674,17
703,15,"19",130330.5,33
703,20,"24",134121,29
703,25,"29",159804,51
703,30,"34",193545.5,86
703,35,"39",209912,153
703,40,"44",218907.5,249
703,45,"49",214448,377
703,50,"54",177547,568
703,55,"59",179537.5,902
703,60,"64",180969.5,1489
703,65,"69",186024,2343
703,70,"74",155827,3323
703,75,"79",103893.5,3886
703,80,"84",71993,5057
703,85,"89",38736,5103
703,90,"94",15581,3181
703,95,"99",3061.5,983
703,100,"null",241.5,117
704,0,"4",3486854,11545
704,5,"9",4172679,1691
704,10,"14",3927744.5,1287
704,15,"19",3448100,1747
704,20,"24",3139363,2240
704,25,"29",3741535,3179
704,30,"34",4375886.5,4070
704,35,"39",4217841,4641
704,40,"44",3600919.5,5744
704,45,"49",3255573.5,6770
704,50,"54",3072732.5,9909
704,55,"59",2870199,12615
704,60,"64",2534138.5,18047
704,65,"69",1890979,23197
704,70,"74",1279251.5,27467
704,75,"79",746113.5,28196
704,80,"84",545167.5,36803
704,85,"89",354917.5,40248
704,90,"94",153253.5,27629
704,95,"99",40254.5,11176
704,100,"null",5944.5,2556
705,0,"4",47585,20
705,5,"9",52477.5,1
705,10,"14",55622,8
705,15,"19",47708.5,4
705,20,"24",48696.5,8
705,25,"29",52870,14
705,30,"34",61128.5,26
705,35,"39",68999,36
705,40,"44",75756,59
705,45,"49",74763.5,91
705,50,"54",71011,137
705,55,"59",75724.5,257
705,60,"64",71659,406
705,65,"69",70779,607
705,70,"74",60600.5,846
705,75,"79",43296,1333
705,80,"84",35876,2029
705,85,"89",23706,2419
705,90,"94",11632.5,2028
705,95,"99",3165.5,890
705,100,"null",373.5,157
706,0,"4",1644211.5,52102
706,5,"9",1374854,7256
706,10,"14",1087366.5,3402
706,15,"19",963553.5,3006
706,20,"24",809498.5,3042
706,25,"29",660746.5,2864
706,30,"34",479361.5,2353
706,35,"39",434414.5,2466
706,40,"44",350494,2455
706,45,"49",275074.5,2263
706,50,"54",224983,2498
706,55,"59",182532,2735
706,60,"64",145085,3280
706,65,"69",110193,3901
706,70,"74",73379,4082
706,75,"79",38976,3338
706,80,"84",19231,2660
706,85,"89",6773.5,1421
706,90,"94",1426.5,437
706,95,"99",177,74
706,100,"null",10.5,6
710,0,"4",2906781,22127
710,5,"9",2592316,1250
710,10,"14",2684762,1529
710,15,"19",2531044,3051
710,20,"24",2598827.5,4797
710,25,"29",2866557,7487
710,30,"34",2852095,10233
710,35,"39",2623419.5,12088
710,40,"44",2149168,13282
710,45,"49",1714875,12967
710,50,"54",1520007.5,14743
710,55,"59",1380524.5,18126
710,60,"64",1208357.5,22384
710,65,"69",929145.5,24944
710,70,"74",630406,24300
710,75,"79",367762.5,21015
710,80,"84",263853,21921
710,85,"89",158496,18817
710,90,"94",72039,11907
710,95,"99",18383,4155
710,100,"null",3747.5,1160
716,0,"4",1129950,10699
716,5,"9",1122680,1187
716,10,"14",1070284.5,942
716,15,"19",906110.5,1393
716,20,"24",764629,1881
716,25,"29",563370,2018
716,30,"34",524402,2521
716,35,"39",608929.5,3859
716,40,"44",511748.5,4050
716,45,"49",353656.5,3545
716,50,"54",226107.5,2959
716,55,"59",153321,2647
716,60,"64",146765,3600
716,65,"69",142508,4958
716,70,"74",99945,4902
716,75,"79",54884,3911
716,80,"84",28553.5,3044
716,85,"89",12502,2084
716,90,"94",4973,1218
716,95,"99",918.5,313
716,100,"null",101,47
724,0,"4",880737.5,644
724,5,"9",1068568,124
724,10,"14",1206160,135
724,15,"19",1205896,152
724,20,"24",1177308.5,181
724,25,"29",1248603,209
724,30,"34",1383424.5,326
724,35,"39",1546538,640
724,40,"44",1856926,1199
724,45,"49",1969999.5,2229
724,50,"54",1883119,3576
724,55,"59",1832506,5660
724,60,"64",1632476,8041
724,65,"69",1359030,9636
724,70,"74",1214595.5,13398
724,75,"79",1053424,21558
724,80,"84",753147.5,28910
724,85,"89",642672,52093
724,90,"94",328045.5,52585
724,95,"99",88918,25736
724,100,"null",10648,5096
728,0,"4",705473.5,14667
728,5,"9",734212,2871
728,10,"14",785378.5,1820
728,15,"19",677557,1885
728,20,"24",496506,1696
728,25,"29",333497.5,1312
728,30,"34",288757.5,1317
728,35,"39",303248,1655
728,40,"44",321055.5,2174
728,45,"49",280562.5,2223
728,50,"54",217504,2301
728,55,"59",157749,2232
728,60,"64",115200,2444
728,65,"69",79976,2650
728,70,"74",50897,2681
728,75,"79",31388,2603
728,80,"84",14912,1986
728,85,"89",4806.5,981
728,90,"94",730.5,218
728,95,"99",14.5,1
728,100,"null",10,6
729,0,"4",3742047.5,37467
729,5,"9",3257817.5,4575
729,10,"14",2967282,2863
729,15,"19",2674342.5,3644
729,20,"24",2365824.5,4326
729,25,"29",2044337.5,4564
729,30,"34",1668181.5,4203
729,35,"39",1379613.5,4111
729,40,"44",1154237.5,4766
729,45,"49",945008.5,4893
729,50,"54",806023,6073
729,55,"59",645750,6551
729,60,"64",499704,7902
729,65,"69",346267,8861
729,70,"74",193664,8158
729,75,"79",103076.5,7223
729,80,"84",54136,6490
729,85,"89",25800.5,5060
729,90,"94",8321,2482
729,95,"99",1375.5,622
729,100,"null",104.5,66
732,0,"4",22336,114
732,5,"9",22586,9
732,10,"14",21070.5,7
732,15,"19",18979,11
732,20,"24",18839.5,15
732,25,"29",19524.5,19
732,30,"34",22134.5,27
732,35,"39",24053,39
732,40,"44",21241.5,48
732,45,"49",15209.5,54
